id;points;value;round
578;0;17;18
385;7;24;19
712;0;5;20
406;7;18;13
531;4;18;12
482;0;10;13
586;0;5;11
711;0;5;13
150;4;26;18
45;6;17;14
184;0;24;3
662;7;26;13
387;7;21;6
294;0;19;16
151;1;19;11
601;0;17;14
696;0;17;5
387;1;21;19
563;0;8;16
526;5;16;20
594;0;8;20
598;0;15;20
659;0;12;14
246;0;19;19
223;0;15;9
636;0;16;9
604;0;17;1
702;0;19;5
340;2;19;8
207;12;22;3
105;1;16;11
450;1;21;17
256;0;19;11
426;9;17;16
489;2;19;10
677;1;19;15
598;2;15;3
388;0;22;14
210;2;20;1
636;5;16;13
695;0;19;17
741;2;23;16
103;3;19;17
658;3;22;19
235;1;19;2
580;0;5;2
404;0;5;3
617;2;16;10
673;0;8;16
385;-1;24;17
340;0;19;12
593;0;5;12
374;0;17;16
731;0;25;0
698;0;21;13
638;0;12;18
468;0;18;11
444;0;18;17
351;7;15;15
300;0;10;18
461;3;19;15
426;0;17;8
64;0;5;8
463;0;15;11
531;0;18;20
384;7;18;14
658;0;18;0
399;3;25;3
187;0;20;9
733;0;19;0
234;2;19;13
284;3;17;8
492;0;14;20
64;0;5;17
325;2;20;20
153;4;20;1
412;3;19;11
558;0;25;0
628;0;6;8
602;0;18;19
692;0;18;4
520;0;10;2
468;0;18;8
549;0;22;4
698;0;19;0
163;0;16;19
586;0;5;1
679;0;13;0
535;0;28;19
676;3;23;14
262;7;14;6
238;13;16;14
179;3;18;3
764;3;17;18
240;2;19;2
677;5;19;13
724;0;18;13
170;0;20;12
750;0;19;11
474;0;16;9
12;0;5;8
406;1;18;11
582;0;13;1
605;1;18;20
330;2;17;1
603;0;7;7
605;2;18;7
224;2;19;10
458;1;18;6
731;0;24;20
365;2;22;6
240;0;19;6
700;6;25;14
20;0;19;20
251;0;12;18
556;0;7;8
340;2;19;6
649;0;17;11
731;0;24;16
686;0;8;13
278;0;14;12
381;0;16;7
164;0;15;12
644;0;16;5
388;0;22;15
678;4;25;1
455;0;12;0
107;7;19;12
58;6;22;16
223;2;15;12
345;7;14;3
674;0;20;11
667;4;9;3
730;0;19;0
593;0;5;13
378;0;19;10
611;1;18;10
607;0;5;0
68;0;18;1
667;0;9;6
258;0;21;11
729;0;15;2
630;2;17;5
667;13;12;15
294;0;19;4
285;2;18;9
394;1;18;15
217;7;20;15
198;7;23;13
739;0;5;8
524;0;27;0
507;2;16;1
735;2;22;11
145;0;24;0
72;0;20;0
675;0;20;20
659;0;12;7
234;2;19;20
147;0;13;16
580;2;5;6
749;2;18;7
284;2;19;18
185;2;15;5
168;3;21;11
741;0;30;2
154;5;20;4
187;1;22;3
215;0;15;1
57;0;10;0
95;3;16;2
723;0;19;4
217;1;19;11
709;2;18;2
45;0;17;9
430;2;18;4
678;2;25;2
45;6;17;13
25;0;5;0
305;7;17;11
174;0;20;13
725;0;14;1
549;0;20;10
93;8;14;14
45;5;17;2
305;0;17;13
155;2;20;2
555;0;19;0
534;2;17;10
181;0;18;4
746;4;19;17
658;4;21;12
417;0;16;9
712;0;5;5
745;0;22;11
255;0;18;10
766;0;19;8
446;4;16;10
86;5;23;3
418;0;16;0
523;0;20;15
697;2;18;14
745;3;22;9
251;0;12;1
759;2;18;9
767;0;18;7
743;0;17;2
407;3;21;13
636;0;16;3
414;2;20;14
22;0;5;10
428;0;5;10
652;0;5;15
258;2;20;16
603;0;7;13
10;3;8;8
251;0;12;20
739;0;5;15
596;0;5;6
153;2;20;19
75;9;24;14
739;0;5;13
189;12;33;9
399;10;24;1
269;7;19;15
614;6;17;2
96;0;18;4
474;0;16;7
248;10;17;6
737;0;18;14
666;0;15;19
605;0;18;15
762;0;18;16
378;0;19;6
197;7;18;9
528;4;23;16
494;1;15;12
4;0;8;11
235;4;18;14
592;0;5;3
224;0;19;0
599;3;17;19
592;0;5;15
677;0;22;0
367;0;18;18
385;7;24;18
215;3;15;18
653;0;5;19
448;0;16;9
149;4;33;3
193;1;26;1
367;5;18;4
479;0;15;14
676;0;22;4
111;4;15;17
629;0;17;10
612;-1;20;19
697;1;16;1
725;0;14;17
679;0;13;14
685;2;18;19
620;0;5;0
56;3;26;12
423;0;16;5
686;0;8;9
169;4;23;8
93;3;14;11
553;0;15;14
576;2;28;13
616;1;19;15
520;0;10;0
257;0;21;7
376;0;19;14
444;2;17;4
251;0;12;13
583;1;5;18
110;0;20;9
351;1;15;10
734;0;18;4
295;0;18;17
111;8;15;18
593;0;5;19
587;6;8;18
192;0;5;9
173;0;17;4
656;3;14;14
505;3;18;13
692;6;18;11
157;2;28;16
757;0;6;15
162;0;5;3
429;0;10;6
501;0;16;9
383;1;22;19
184;0;23;18
574;0;5;16
382;0;5;17
235;2;18;13
286;5;17;4
72;4;20;2
709;3;18;4
65;4;26;15
730;0;19;9
362;0;21;6
294;0;19;1
497;0;19;9
362;0;22;8
395;3;16;9
268;0;22;6
31;0;16;5
181;0;18;2
115;0;16;5
752;2;18;10
687;7;18;20
393;0;22;3
263;-1;19;15
596;0;5;18
524;3;27;5
81;0;15;2
720;3;17;11
749;5;18;5
172;5;26;1
534;0;17;12
752;4;18;20
285;4;17;1
508;0;18;14
3;0;18;10
325;2;20;4
67;0;17;5
655;0;12;18
491;4;15;1
21;0;16;0
574;0;5;20
88;0;7;17
720;0;17;4
616;0;19;0
197;1;18;19
711;0;5;5
272;0;19;20
672;1;18;2
730;0;19;12
257;0;21;8
28;1;19;10
365;0;22;0
260;0;15;10
179;0;18;18
751;0;16;19
431;2;17;14
15;0;9;2
689;3;19;3
529;0;20;16
656;0;14;17
59;3;24;14
469;-1;19;15
88;0;7;5
622;6;18;9
196;2;19;7
96;6;20;16
506;0;6;12
593;0;5;9
553;2;15;19
360;0;17;7
738;7;18;4
751;0;16;12
146;2;28;10
169;1;24;2
450;2;21;16
130;0;20;5
595;0;5;14
251;0;12;4
580;0;5;4
535;0;28;14
275;4;5;6
360;0;17;18
771;0;18;16
735;8;23;7
14;3;18;13
610;6;17;13
356;1;19;17
734;1;18;3
681;0;18;0
459;0;14;20
311;1;16;12
141;7;23;9
767;0;18;6
605;0;18;12
722;0;17;17
678;-1;25;10
758;0;19;17
192;0;5;10
93;0;14;13
235;-4;19;3
731;0;24;13
489;2;19;9
610;2;17;18
141;0;23;17
612;2;20;11
345;1;14;8
667;5;9;7
279;3;18;17
179;4;18;7
767;2;18;18
618;0;9;15
486;0;7;5
593;0;5;17
412;7;19;10
677;3;19;17
166;-2;22;15
57;3;10;8
631;6;18;9
346;0;19;8
536;0;25;0
728;0;15;5
653;0;5;9
209;0;23;9
309;0;19;12
102;1;19;13
26;0;5;8
566;0;18;14
508;4;18;2
328;0;18;20
553;4;15;18
90;1;20;8
556;0;7;5
528;6;22;14
330;0;17;12
295;0;18;9
157;8;28;11
619;6;19;18
723;6;18;18
399;3;25;9
151;4;19;15
675;0;20;3
426;0;17;9
61;0;5;8
577;3;17;10
422;0;8;13
31;0;16;3
725;0;14;19
300;0;10;12
745;0;22;4
619;0;20;12
612;1;20;17
651;0;5;8
404;0;5;12
526;0;16;19
644;2;16;19
447;0;16;12
397;3;22;20
703;1;20;8
215;0;15;2
636;1;17;20
670;0;16;7
631;2;18;18
677;0;19;11
340;3;19;10
399;0;24;0
147;0;13;19
93;8;14;10
171;0;19;0
482;0;10;12
712;0;5;17
697;4;16;9
58;0;22;10
392;6;15;10
738;0;18;13
96;0;18;1
367;2;18;6
494;0;15;4
615;4;18;2
447;-1;16;7
402;2;20;17
685;1;18;12
667;6;13;19
391;2;19;15
508;5;18;5
447;2;16;8
157;7;25;5
753;7;22;9
119;4;21;17
278;2;14;18
402;5;20;6
759;3;18;8
7;0;18;11
662;0;20;0
103;0;19;16
748;4;18;8
399;0;25;11
555;5;19;9
686;0;8;18
682;0;18;6
329;0;18;5
325;1;20;17
754;3;17;18
169;6;24;5
346;0;20;0
311;4;16;7
84;0;5;18
522;1;19;15
679;0;13;18
180;0;15;16
88;0;7;8
528;2;23;17
7;0;18;2
506;0;6;17
356;4;19;20
269;0;19;17
746;1;18;5
386;0;21;15
197;1;18;3
683;4;14;15
542;0;5;11
670;0;16;14
564;0;12;1
31;0;16;6
487;2;20;4
351;4;15;5
458;2;18;16
688;0;20;6
737;0;18;11
240;1;19;8
399;0;25;19
706;0;15;5
119;2;20;9
214;2;31;1
604;0;17;2
193;4;26;2
750;2;19;6
321;0;5;20
732;0;17;9
103;0;18;3
257;0;21;9
453;0;14;1
695;5;19;16
426;0;17;11
7;0;18;9
238;0;16;19
672;4;19;15
149;2;33;10
45;3;17;12
198;3;26;5
293;8;20;6
279;2;19;9
632;0;5;9
227;7;20;7
600;0;5;4
67;0;17;15
110;0;20;8
759;1;18;20
693;13;23;5
523;0;20;0
388;7;22;10
385;4;27;5
378;0;19;7
248;0;17;0
585;0;5;1
4;0;8;17
384;-2;18;13
440;7;16;11
556;0;7;11
702;2;19;12
7;0;18;1
586;0;5;2
642;0;15;20
236;2;22;19
77;5;20;10
713;2;19;4
422;0;8;2
387;2;21;11
141;6;22;7
180;0;15;12
67;0;17;8
728;0;15;1
96;1;19;13
344;2;18;15
594;0;8;3
69;0;27;2
598;0;15;13
666;0;15;5
715;2;15;4
169;0;23;7
259;2;17;12
498;0;20;10
694;0;18;9
423;0;16;4
197;3;18;6
214;2;28;17
249;0;18;19
65;0;26;13
184;0;24;7
575;0;5;14
300;0;10;15
180;0;15;17
721;0;25;11
401;0;17;2
414;0;20;18
346;1;20;1
598;-2;15;6
723;7;19;15
366;9;21;1
246;0;19;17
257;0;21;10
652;0;5;16
12;0;5;11
729;0;15;0
409;0;13;13
583;0;5;8
334;0;19;17
427;0;19;16
450;3;20;8
717;2;16;5
602;11;18;12
259;1;17;2
602;0;18;3
5;0;6;14
71;3;25;11
653;0;5;20
503;0;16;3
4;0;8;3
128;1;19;6
586;0;5;8
351;7;15;9
341;2;17;1
381;0;16;16
100;0;12;3
723;0;19;1
673;0;7;1
617;4;16;16
273;2;20;13
182;0;25;11
284;13;17;2
416;6;16;1
747;0;18;9
227;3;20;1
271;1;19;16
255;0;18;13
683;0;14;14
735;2;23;4
251;0;12;11
105;0;16;0
576;0;25;16
627;0;14;11
697;11;18;13
624;2;17;1
740;0;18;0
605;0;18;18
412;5;19;16
391;9;19;9
95;1;16;4
318;2;18;13
163;0;16;20
458;0;18;0
546;0;5;6
720;0;17;12
706;0;15;0
575;0;5;20
633;5;18;12
580;0;5;15
376;1;20;6
270;0;21;14
178;0;5;10
392;8;15;13
275;13;7;20
184;6;24;13
211;2;25;6
233;4;19;4
344;1;18;6
103;0;18;6
758;0;19;13
760;2;18;9
172;8;24;16
65;0;26;4
712;0;5;1
647;2;18;16
753;4;22;7
271;1;19;1
99;0;13;0
715;2;15;6
618;0;9;12
182;2;25;20
624;1;17;3
586;0;5;12
395;3;16;3
187;0;20;12
708;0;5;2
90;2;29;3
754;1;18;6
694;0;18;11
229;1;18;12
651;0;5;6
328;0;18;19
258;2;21;14
627;0;14;7
751;0;16;20
710;0;5;11
679;0;13;8
168;0;21;12
753;3;22;20
569;0;12;14
72;0;19;8
771;1;18;19
566;0;18;2
26;0;5;1
693;3;25;11
138;8;23;17
650;0;10;13
399;0;25;18
638;0;12;8
197;5;18;16
566;0;18;18
388;0;22;20
169;2;22;18
531;1;18;19
611;0;18;16
508;7;18;6
708;0;5;13
47;3;16;5
666;0;15;9
387;3;21;12
378;0;19;0
445;0;13;13
154;3;21;13
709;5;18;17
664;3;10;6
196;3;19;2
680;0;18;14
105;7;16;8
576;8;29;3
260;0;15;13
492;0;14;5
407;12;21;17
508;0;16;18
701;4;18;2
587;2;8;12
344;2;18;19
325;8;20;5
713;3;19;19
587;0;8;9
22;0;5;2
88;0;7;0
145;2;24;5
574;0;5;1
21;0;16;16
569;0;12;19
227;0;20;14
154;4;21;17
688;6;20;5
402;1;20;15
396;0;5;5
197;0;18;20
585;0;5;13
647;3;18;15
164;2;15;8
676;5;22;8
294;0;19;12
486;2;7;8
729;0;15;4
717;2;16;18
683;0;14;7
662;7;26;11
249;0;18;8
687;0;18;0
586;0;5;3
592;0;5;13
665;3;17;1
394;5;18;1
705;3;16;9
617;2;16;2
572;0;5;2
677;2;22;1
209;3;22;16
339;4;20;10
58;2;22;5
223;0;15;2
715;11;16;17
420;0;18;10
662;7;23;4
325;0;20;15
696;0;17;3
583;0;5;19
425;5;15;10
608;0;17;1
756;0;14;12
263;4;20;10
180;0;15;10
459;0;14;10
110;0;20;17
70;0;16;11
14;2;18;16
157;2;28;12
628;0;6;6
658;4;22;17
629;0;17;9
740;3;18;15
382;0;5;7
616;2;19;16
570;0;5;7
358;0;18;9
93;0;14;15
586;0;5;0
448;0;16;4
181;5;18;10
385;0;27;4
138;2;23;14
362;3;22;13
549;0;21;8
209;5;22;13
420;0;18;8
672;7;19;11
415;3;19;16
223;0;15;10
741;8;23;19
153;0;20;17
649;0;17;17
286;2;17;17
499;0;35;3
458;1;18;14
341;2;17;5
362;7;22;12
644;0;16;9
111;0;15;20
317;3;21;15
150;3;26;5
761;1;20;13
409;0;13;8
608;0;17;6
234;4;19;14
444;1;16;1
394;0;18;4
210;3;19;15
171;2;19;5
774;0;5;20
284;1;19;17
566;0;18;15
710;0;5;0
425;2;15;2
396;0;5;20
56;-1;25;13
675;0;20;15
394;0;18;3
400;0;18;5
396;0;5;13
766;0;19;15
429;0;10;18
586;0;5;10
386;1;21;7
461;3;19;19
687;2;19;8
294;0;19;0
111;3;15;14
624;0;17;17
549;0;20;14
68;0;17;15
270;10;24;6
22;0;5;19
474;0;16;5
655;0;12;4
732;0;17;15
441;0;12;19
758;1;20;9
138;7;20;1
84;0;5;8
146;0;28;6
766;0;19;20
374;0;17;7
633;1;18;9
522;0;20;7
461;0;19;5
673;0;8;20
649;0;17;13
625;0;18;14
168;2;21;2
53;8;19;15
393;4;19;20
407;7;21;8
339;2;20;9
330;2;17;2
529;1;20;13
105;0;17;19
536;0;23;18
191;0;17;18
390;0;19;5
695;4;19;15
570;0;5;12
554;0;7;1
508;1;18;1
70;0;16;5
638;0;12;19
15;2;9;3
286;-2;17;3
185;1;15;7
530;0;13;7
638;0;12;16
656;1;14;2
707;0;5;10
519;0;5;20
69;0;27;16
725;0;14;14
351;0;15;0
580;0;5;16
647;3;18;9
724;0;18;12
356;3;19;14
100;0;12;18
574;0;5;2
295;0;18;20
603;0;7;12
416;0;16;13
245;0;7;18
581;0;8;0
455;0;12;4
133;0;26;0
670;0;16;6
343;0;8;13
182;0;25;17
671;3;18;3
196;7;19;20
384;2;18;9
84;0;5;3
661;0;17;2
418;3;16;9
469;4;19;14
677;2;22;2
486;0;7;2
664;4;10;8
632;0;5;15
556;0;7;17
749;0;18;10
570;0;5;4
524;0;27;4
339;4;20;13
343;0;8;20
153;0;20;3
130;2;20;2
673;0;7;4
717;4;16;7
133;6;26;16
658;4;22;18
179;1;18;1
61;0;5;5
661;4;17;14
723;0;19;2
627;0;14;14
295;0;18;11
503;0;16;5
378;0;19;14
608;0;17;5
300;0;10;10
727;4;16;4
575;0;5;7
177;1;22;12
556;0;7;7
397;13;21;13
95;3;16;3
233;0;19;15
416;0;16;18
659;0;12;6
673;0;8;13
446;7;16;18
177;0;21;14
58;6;22;18
655;3;12;7
740;0;18;1
676;7;23;9
181;4;19;18
450;10;20;2
19;7;19;15
461;2;19;12
58;4;22;14
629;1;17;3
740;0;18;19
68;-6;17;13
392;3;15;2
414;0;20;13
680;0;18;9
56;7;25;1
249;0;18;7
425;3;15;9
644;1;16;12
575;0;5;11
164;0;15;10
691;2;18;2
636;13;17;14
747;0;18;18
356;6;19;4
762;8;18;20
650;0;10;1
345;0;14;17
747;0;18;3
696;0;17;18
376;0;21;0
387;7;20;1
757;0;6;10
243;0;16;11
271;7;19;2
760;-2;18;20
769;0;5;20
580;0;5;9
144;7;18;6
309;6;19;11
530;0;13;6
734;0;18;2
412;-2;19;6
555;5;19;12
707;0;5;9
667;0;8;0
760;7;18;12
610;0;16;0
393;2;19;13
689;2;19;5
236;0;22;15
397;9;21;15
610;3;16;7
234;3;19;1
47;5;16;10
77;3;20;9
691;4;18;4
71;2;25;8
465;0;5;13
414;2;19;4
365;0;21;7
754;2;18;13
542;0;6;16
162;0;5;0
458;2;18;4
182;0;25;0
682;0;18;15
425;2;15;7
90;2;20;20
145;4;24;17
420;0;18;17
542;0;5;6
248;1;17;5
702;2;19;14
275;2;5;7
192;0;5;11
376;2;21;2
736;2;19;12
491;1;15;2
727;8;17;12
547;0;5;0
358;0;18;10
704;8;25;17
600;0;5;3
602;2;18;1
633;0;18;15
169;0;22;16
703;1;20;17
211;0;25;19
383;7;22;6
26;0;5;3
585;0;5;20
284;-3;17;3
576;3;25;15
103;0;19;20
740;0;18;12
329;0;18;13
163;0;16;15
630;3;17;11
189;6;33;20
55;0;7;12
26;0;5;4
26;0;5;11
530;0;13;9
583;0;5;11
249;0;18;10
149;2;33;15
472;0;17;15
722;0;17;16
737;0;18;9
431;4;17;5
422;0;8;10
211;6;25;15
330;0;17;20
68;3;18;4
243;4;16;6
642;1;15;13
688;2;20;19
406;7;19;14
532;2;18;4
361;0;15;4
402;0;20;0
661;1;17;13
360;0;17;10
414;-1;19;7
586;0;5;14
87;0;15;15
396;0;5;9
505;0;17;5
580;1;5;1
3;1;18;4
404;0;5;20
87;4;15;10
532;0;18;17
99;0;13;20
534;0;17;13
256;0;19;14
227;2;20;11
589;0;5;15
151;3;19;12
686;0;8;12
576;3;30;9
530;0;13;14
693;2;28;19
425;0;15;20
19;0;19;20
534;0;17;2
210;2;20;10
12;0;5;5
732;0;17;5
698;3;21;9
622;2;18;13
727;0;16;0
418;3;16;1
414;0;20;19
649;0;17;0
487;9;20;10
681;0;18;16
245;0;7;20
621;0;5;20
622;4;18;2
582;0;13;19
388;3;22;9
774;0;5;19
271;1;19;10
53;4;19;13
146;8;28;12
341;1;17;7
651;0;5;1
570;0;5;1
602;0;18;4
367;0;18;11
726;0;17;0
535;3;28;15
170;6;20;15
730;0;19;17
707;0;5;1
185;0;15;9
251;0;12;2
259;3;17;7
605;0;18;13
553;0;15;13
769;0;5;16
75;0;26;4
532;3;18;6
5;0;6;11
612;10;20;5
469;3;19;5
418;0;16;16
446;0;16;15
528;5;22;13
488;0;18;2
10;0;8;11
400;0;18;0
524;6;27;1
760;0;18;18
86;3;23;14
95;8;16;14
172;2;26;2
429;5;10;10
524;4;27;6
75;0;26;2
690;0;17;4
640;3;20;18
688;1;20;16
381;0;16;14
491;3;17;18
162;0;5;15
155;8;20;3
659;0;12;2
621;0;5;7
180;0;15;13
157;12;27;9
293;0;20;13
365;7;20;18
682;0;18;17
345;2;14;7
695;3;19;4
647;3;18;19
84;0;5;1
245;0;7;11
618;0;9;16
178;0;5;17
685;0;18;17
275;3;5;17
487;0;22;19
532;0;18;13
284;2;19;16
401;0;17;5
322;4;23;3
4;0;8;0
577;0;17;0
86;0;23;0
400;3;18;6
492;0;14;3
427;0;19;12
734;5;18;12
322;4;23;8
238;2;16;2
580;0;5;8
661;4;17;15
664;0;10;12
498;4;20;15
649;0;17;9
598;6;15;2
184;3;24;8
87;2;15;17
240;3;18;12
376;3;19;9
45;5;17;20
704;7;25;13
724;3;18;2
741;3;24;13
392;4;15;20
701;3;18;12
581;0;8;14
531;4;18;8
399;0;25;17
7;0;18;15
360;0;17;20
81;0;15;0
168;0;21;14
761;1;20;10
715;5;15;15
693;4;27;16
524;3;27;2
330;6;17;16
685;2;18;15
45;3;17;17
680;0;18;8
482;0;10;20
631;3;18;11
494;4;15;8
5;3;6;13
45;0;17;10
614;3;17;6
214;2;30;7
107;0;17;0
676;4;23;17
447;3;16;11
753;7;22;16
659;3;12;3
308;0;16;6
329;0;18;1
64;0;5;7
614;0;17;13
119;0;20;0
600;0;5;0
748;4;18;13
115;0;16;4
201;5;23;15
211;0;24;0
397;3;20;5
472;0;18;12
673;0;8;19
192;0;5;6
617;3;16;13
649;0;17;4
519;0;5;0
522;0;20;6
769;7;5;17
701;4;18;13
345;4;14;4
665;2;17;4
414;4;20;16
700;17;26;18
110;11;20;3
599;3;17;13
382;0;5;1
388;0;22;18
311;0;16;16
138;7;22;7
499;0;35;14
564;0;12;17
155;0;20;16
601;0;17;6
650;0;10;6
93;2;14;1
688;0;20;20
741;0;25;12
275;0;5;14
416;0;16;11
695;0;19;10
128;8;18;1
591;0;5;9
53;2;19;11
718;7;18;15
285;1;18;13
362;0;20;3
763;0;18;10
193;7;25;16
711;0;5;0
389;0;16;10
286;6;17;18
710;0;5;5
189;4;32;15
275;1;5;13
627;0;14;3
166;4;22;17
153;0;20;13
233;2;19;12
61;0;5;20
691;-2;18;15
330;0;17;19
275;7;5;19
192;0;5;4
649;0;17;18
192;0;5;14
506;0;6;15
263;0;20;12
383;2;22;12
235;1;18;17
111;2;15;5
87;8;15;20
328;0;18;3
679;0;13;13
652;0;5;20
166;0;22;6
163;0;16;16
587;7;8;7
306;1;15;4
605;2;18;3
728;0;15;4
318;2;18;20
691;0;18;0
65;5;26;11
141;0;23;19
340;3;19;14
236;0;22;17
107;3;17;2
310;0;20;9
459;0;14;16
103;0;18;2
708;0;5;18
604;0;17;0
227;2;20;20
22;0;5;5
632;0;5;19
556;0;7;15
487;4;20;5
448;0;16;2
275;2;5;11
729;0;15;12
404;0;5;4
505;7;17;10
69;0;27;20
714;14;21;13
615;3;18;11
622;2;18;15
12;0;5;12
198;0;25;7
530;0;13;20
633;3;18;1
717;2;16;11
748;1;18;14
354;0;16;14
764;2;17;19
93;3;14;18
365;4;22;4
676;7;23;16
21;0;16;11
388;5;22;16
770;4;5;16
400;0;18;3
752;2;18;13
423;0;16;0
224;0;19;14
700;2;25;17
263;0;20;14
713;6;19;9
206;5;26;16
727;0;17;14
330;0;17;8
531;5;18;15
599;0;17;0
77;0;20;1
664;5;10;7
666;0;15;13
251;0;12;8
519;0;5;14
86;8;23;6
356;6;19;16
598;6;15;4
371;10;23;5
99;0;13;6
608;0;17;0
747;4;18;12
322;2;23;16
341;1;17;8
659;0;12;19
505;9;18;15
488;0;18;8
734;3;18;8
681;-2;18;13
72;0;19;6
674;4;20;19
765;4;19;9
720;2;17;9
491;0;15;6
656;0;14;0
703;3;20;14
394;0;18;13
174;0;20;15
251;0;12;0
246;0;19;16
192;0;5;8
582;2;13;12
270;7;23;1
503;8;16;12
295;0;18;5
404;0;5;19
486;0;7;9
99;0;13;4
240;2;18;17
555;1;19;13
698;11;19;4
224;-1;18;20
611;3;18;7
88;0;7;4
582;1;13;20
115;0;16;8
233;-3;18;17
4;0;8;10
672;4;18;1
737;0;18;2
683;0;14;18
425;2;15;11
192;0;5;16
103;3;19;14
581;0;8;18
53;3;19;17
26;0;5;15
173;0;17;5
594;0;8;4
4;0;8;1
692;7;18;16
269;0;19;0
4;0;8;7
501;7;16;11
732;0;17;11
381;0;16;18
382;0;5;0
374;3;17;18
88;0;7;14
278;0;14;14
720;0;17;7
149;2;32;18
670;0;16;0
542;0;6;20
447;2;16;6
697;2;18;16
171;4;19;8
569;0;12;18
607;0;5;6
409;0;13;11
229;0;18;4
166;0;22;9
325;2;20;6
64;0;5;2
10;2;8;19
61;0;5;6
149;3;33;14
729;0;15;3
264;1;19;3
640;2;20;13
431;10;18;19
621;0;5;14
501;0;16;3
308;0;16;15
722;0;17;10
171;8;19;14
638;0;12;3
469;8;19;18
727;0;17;17
309;6;19;5
396;0;5;2
407;11;21;6
4;0;8;16
624;0;17;5
448;0;16;14
611;-2;18;17
453;0;14;5
264;0;19;8
340;2;19;9
563;0;8;0
430;1;18;7
618;0;9;8
361;0;15;18
739;0;5;17
624;0;17;4
428;0;5;4
65;4;26;14
58;0;22;1
712;0;5;15
145;2;24;15
384;0;18;4
90;-1;30;1
558;7;25;1
386;7;19;1
536;2;23;11
645;10;20;3
455;2;12;6
229;0;18;1
111;5;15;12
87;0;15;6
390;-1;19;14
166;0;22;16
738;0;18;1
671;0;17;0
64;0;5;12
523;0;20;2
455;3;12;8
763;0;18;8
367;0;18;19
68;3;18;5
258;6;20;19
503;0;16;0
753;2;22;10
70;0;16;15
346;1;20;3
57;7;10;10
488;3;18;7
620;0;5;6
705;5;16;18
178;0;5;4
705;5;16;19
444;0;18;18
322;3;23;9
725;0;14;5
672;2;18;9
708;0;5;20
653;0;5;11
238;3;16;13
67;0;17;10
718;7;16;8
599;3;17;4
728;1;15;9
362;0;20;0
707;0;5;8
99;0;13;2
192;0;5;1
596;0;5;14
285;7;18;7
676;4;22;6
688;2;20;9
115;3;16;18
455;0;12;7
234;3;19;4
211;5;25;20
285;4;18;14
772;0;5;19
191;7;17;6
743;0;17;17
616;5;19;9
489;4;18;18
719;0;19;1
524;7;27;7
145;1;24;2
168;4;21;3
53;2;19;14
711;0;5;17
407;0;20;0
341;4;17;15
56;8;25;18
14;2;18;7
752;0;18;7
162;0;5;13
378;3;19;2
217;0;20;0
193;2;25;10
741;1;30;4
652;0;5;3
745;5;21;20
732;0;17;2
187;0;22;0
677;0;20;8
553;0;15;5
431;2;17;1
760;0;18;7
278;0;14;3
178;0;5;20
495;8;21;4
697;10;17;11
31;0;16;8
26;0;5;5
256;0;19;1
47;5;16;19
586;0;5;19
55;0;7;11
686;0;8;20
255;1;18;20
28;3;19;12
711;0;5;18
605;1;18;16
178;0;5;1
370;0;22;14
472;0;18;0
151;2;19;9
395;3;16;8
189;7;33;11
697;0;16;7
404;0;5;10
523;0;20;10
215;7;15;8
383;2;22;13
581;0;8;3
648;0;7;2
26;0;5;14
67;0;17;12
755;4;18;10
757;0;6;6
583;0;5;12
402;2;20;7
681;0;18;20
351;2;15;13
753;0;22;5
605;6;18;1
636;0;16;2
285;0;17;0
563;0;8;11
664;2;10;20
644;0;16;17
740;1;18;7
341;0;17;0
361;0;15;6
601;0;17;12
25;0;5;4
356;0;19;7
564;0;12;8
700;3;23;5
191;0;17;0
524;1;27;13
322;2;23;15
151;4;19;16
616;0;19;13
374;0;17;8
720;0;17;6
341;4;17;10
28;3;19;17
732;0;17;6
447;0;16;0
695;0;19;12
317;0;22;1
133;0;26;2
174;0;20;11
459;0;14;14
77;2;20;7
628;0;6;14
712;0;5;0
272;10;21;1
20;0;19;15
105;7;16;2
431;4;17;13
693;2;23;6
773;6;5;17
376;0;21;1
555;0;19;14
181;2;19;15
164;0;15;1
114;0;5;0
624;0;17;0
341;0;17;17
662;6;21;2
402;1;20;11
191;0;17;9
526;3;16;13
531;5;18;14
685;4;18;2
256;7;19;3
293;3;20;8
223;3;15;4
215;2;15;15
446;7;16;5
264;0;19;7
128;1;19;4
535;2;29;4
587;-1;8;5
611;0;18;0
381;0;16;4
644;0;16;20
469;0;19;0
206;1;28;1
448;0;16;19
105;-3;16;5
440;0;16;0
769;0;5;14
209;0;23;4
583;0;5;10
759;2;18;18
150;0;25;2
463;0;15;8
111;2;15;2
14;3;18;14
273;0;20;8
574;0;5;3
416;0;16;12
720;0;17;14
21;3;16;8
404;0;5;1
354;5;16;15
753;7;22;6
100;0;12;13
84;0;5;6
751;7;16;16
346;1;19;7
177;1;22;10
19;0;19;0
440;2;16;4
685;0;18;11
750;0;19;16
685;0;18;16
416;0;16;3
705;3;16;20
151;5;19;18
576;8;24;18
497;7;18;16
264;0;19;19
472;6;18;11
667;2;12;16
211;2;25;10
607;0;5;8
687;0;19;18
163;0;16;5
448;0;16;7
150;0;26;12
273;2;23;3
385;7;27;6
128;2;19;8
88;0;7;2
388;1;22;7
428;0;5;12
691;1;18;1
631;0;18;3
269;7;19;6
492;0;14;12
238;0;16;10
524;4;27;3
699;2;20;3
180;0;15;0
217;8;20;14
652;0;5;1
697;0;16;4
631;2;18;20
675;0;20;7
374;2;17;17
750;0;20;4
